Date,AUSTRIA,BELGIUM,FINLAND,FRANCE,GERMANY,GREECE,IRELAND,ITALY,NETHERLANDS,NORWAY,SPAIN,SWEDEN,SWITZERLAND,UNITED KINGDOM,CANADA,USA,JAPAN,AUSTRALIA,NEW ZEALAND,PORTUGAL,CZECH REPUBLIC,HUNGARY,POLAND,RUSSIA,BRAZIL,CHILE,COLOMBIA,MEXICO,PERU,ISRAEL,TURKEY,CHINA,INDIA,KOREA,MALAYSIA,PHILIPPINES,THAILAND,EGYPT,SOUTH AFRICA
2000-11-30,-0.02093917792393629,-0.01125397686454476,0.0015633783024170643,-0.045785343021407444,-0.079283125651591,-0.1215723023480467,0.002802630817362956,0.010231431691802332,-0.017306045869304162,-0.06612864562524978,-0.08053434769916917,-0.09274602853831161,0.026573995041255176,-0.06247936030871406,-0.08912635371644449,-0.10084215701679247,-0.029466652954441137,0.024188826296767458,0.0471740459181724,-0.008490561474953853,-0.1755828613363943,-0.17193016816003212,0.102688500118514,-0.24387610171799914,-0.10785838294971622,0.005151357058057481,-0.03224155578300925,-0.08786878216123493,-0.053059010595455834,-0.10932541643333217,-0.3471437383821566,-0.14578942009062676,0.07803068002336694,-0.08478459917456137,-0.027951459130206052,0.11797776604366035,0.03257079834922435,0.018670980885613364,-0.06469215442835997
2000-12-29,0.06562927404864696,0.08800196917528916,0.07370901076287192,0.07915351221382153,0.07728185219288419,0.11365848976401705,0.09251692827393877,0.014039467304855545,0.04849230092232797,0.03585057412255932,0.07532435227733923,0.039896973995150735,0.08940166608596502,0.07101257982360133,0.05013730454542896,0.019632657490385255,-0.08770725996224055,0.038225726959093126,0.04783966802708687,0.06813786106090874,0.24836802702455957,0.23602260035477288,0.19949600047564384,0.022592473464136384,0.13018666316461833,0.012358746960377632,-0.03317278145411405,-0.010883413489791206,0.005296402369649743,0.08548550893257528,0.11301841716069828,0.02397549105799123,-0.005017511113787117,-0.05262628700128709,-0.07905703546331094,0.05638708438993354,-0.029321067410891143,-0.033534110560803694,0.11300313834251736
2001-01-31,0.023611941237535086,-0.04042292795015137,-0.16226539401826215,0.004539832801733415,0.03404297916494206,-0.07637715777290739,0.013997408505219274,0.02449187198632787,-0.002112021770070633,0.03385812462829581,0.08554662056454802,0.07310839956273825,-0.024047058310436673,-0.008307188600526925,0.03567545218528256,0.03917823290219678,-0.002939197563653168,0.035656235758772636,0.0698301898287972,0.06169281917322756,0.06295994953696508,0.03327929412390037,-0.010012544276721533,0.19056126621456704,0.13938097501716568,0.0798073545975318,0.11156609407799421,0.11336349895909578,0.061536059943802575,-0.03205610528258499,0.08476241311952024,0.10275730800125733,0.0949309638833699,0.2630914223854302,0.07067122133002085,0.16283362303316914,0.3082660395776024,-0.003609141535558977,0.06134911494813458
2001-02-28,0.05745614574241837,0.00841663328987255,-0.28286076401865357,-0.10281304732599428,-0.08144169637621124,-0.024765779552834873,-0.012830708143208226,-0.10765607250947273,-0.06381358591040512,-0.018056454383483866,-0.07004026333793155,-0.14650872531879655,-0.06405952374302455,-0.06468711921627955,-0.13177725874060614,-0.09673609448567548,-0.051778661741724685,-0.054523319729088617,-0.04754873246770149,-0.07256506983366384,-0.1157008445568227,-0.17502417745221083,-0.1073581235918272,-0.054698975979371664,-0.09758064889972595,-0.06316033468173085,0.04011011663319731,-0.06396294478003801,-0.01319814123114017,-0.10910810929731152,-0.41223675738492704,-0.08184944431688329,-0.03228064681039214,-0.07742561611951837,-0.031317332394132806,-0.04004079333160618,-0.035030540227974936,-0.12049819194683332,-0.0020659082659500666
2001-03-30,-0.05330551131674083,-0.09137643519509644,0.008322212126910908,-0.071284415407537,-0.09990291832776307,-0.04887023798132792,-0.0884350529038065,-0.07199480124093671,-0.092323382733091,-0.08488401422259834,-0.058277454834897144,-0.19239733226523587,-0.09581843754911379,-0.06279444545152114,-0.08005123565715098,-0.0689560730819522,-0.03354093846308271,-0.1074426000620539,-0.018245260375069898,-0.09601087143049285,-0.09677984069402158,-0.10621554884892637,-0.05914484186909435,0.038658036243306534,-0.11985472776867412,-0.01603853398461197,-0.061284506898183155,-0.018603314755862885,-0.037717291686846725,-0.18755751795712677,-0.14369750892849192,-0.15957342838253474,-0.20419002655650634,-0.13723115035543024,-0.09547361188714905,-0.09886052090472928,-0.17917393015801614,-0.09662812098482487,-0.12613037909538707
2001-04-30,0.02497620874904075,0.010608714522654428,0.3050545815712482,0.08762137540273296,0.0655202462469629,0.06538778818599124,0.05802710288063345,0.052692163803274863,0.0635909328586082,0.06739989597272174,0.05529818180653957,0.12711156379710364,0.022422688918469894,0.06589228022445157,0.06781949420989755,0.08335942862384504,0.08174357352580978,0.10327326766230548,0.06516698496113033,0.006464522087117085,-0.016506945192204168,0.04253582441501911,0.05641056213370503,0.07820555597412512,0.035794953804490624,0.03951899093545324,0.013689114089571887,0.0744529075252228,-0.04402734868018609,0.14019246473607533,0.3894629549697598,0.1352026158097793,-0.007977800901838382,0.13399275828943616,-0.061234442378797646,-0.05458210133008813,0.016600441879185475,0.003967033642905399,0.10507228728939262
2001-05-31,-0.04862138574243914,-0.03371606843217687,-0.09702330322429577,-0.06223288197367021,-0.05804038418867082,-0.10778129704471504,0.02778809846802545,-0.07779068707854928,-0.03339869587653043,-0.015793287852662624,-0.06764558651760395,-0.04863902284882338,-0.010587794768940659,-0.025998990988691517,0.019573992121772108,0.009967795902517606,-0.0010576156928386754,0.005691127355220844,-0.05475166529848768,-0.09446908293826775,0.016783997722719175,0.03208083782246469,0.0020749860003559974,0.1380384327427003,-0.06738040232151912,0.08560370490306611,0.1701267115464719,0.08214390754485212,0.030795149885388964,-0.03801825914334521,-0.12573357686088996,0.07609383379631574,0.05131420303834097,0.07876878106905477,-0.005789919432279348,0.029470032180209264,0.025245867115931346,0.046206389561062426,0.052731964546168505
2001-06-29,0.010350950096331869,0.018676427637176467,-0.17076096096897764,-0.04580172627891474,-0.012706959213891478,-0.109679838407296,0.03104691926792157,-0.04036925691615631,-0.030831291761627154,-0.049883627438534174,-0.05836299858778197,-0.0525722729064681,-0.03585519590400337,-0.03776080320528692,-0.025518113090553535,-0.016579121581188426,-0.056834581914273936,0.03009606460178032,0.01591306789950093,-0.07972111822920781,-0.03124798104877787,-0.024094041976541428,-0.11938520453472302,0.03942878696174666,0.018741843491710593,-0.04802875112309066,0.01844238763464331,0.01583558490143723,0.05465060543912986,-0.017652438179517168,-0.04444539577892891,0.015334778055896295,-0.06895958530207798,-0.0508571108052484,0.03035955184272709,-0.03487088565553566,0.02048319975022488,-0.058475208970736804,-0.021395076201641196
2001-07-31,0.06038511871377826,0.04413501662620482,-0.02780556341218318,0.007972639144471022,0.003210809042074446,0.03408210952465061,-0.02558123100840924,0.013584025577198778,-0.005115734991306917,-0.007999216112452199,-0.007363968733369831,-0.0004947397046633655,-0.013851259133596942,-0.006846823078347012,-0.012111181811507317,-0.01783163130324365,-0.08552706630709074,-0.04776568808595084,0.02257068490354197,0.024553987882050387,-0.047761426284901265,-0.016510201776590818,-0.11998602925984601,-0.09741936572769169,-0.06472772130428088,-0.04103652137145803,-0.011827981237597044,-0.03263717844805195,-0.01502034004380926,0.004833280048144616,-0.15962241496720544,-0.10923259770736193,-0.032814751856915875,-0.08744431311937445,0.11904022817170648,-0.049232925863417015,-0.11157182826432642,-0.07676879183413288,-0.1016790935928402
2001-08-31,0.016255289139633235,0.023370274085858102,-0.17373605969937445,-0.03506987700740675,-0.0613242912054433,0.05348621050937517,-0.011592294861567487,-0.013170860550402742,-0.0050232539410900254,-0.033992439140468546,0.015199250829414146,-0.05557267422802063,-0.003742499559638707,-0.005979249369618723,-0.04819325610273462,-0.06050892504399665,-0.02768740477568638,0.022306064598554786,0.047642814066171664,-0.035625901170514056,-0.03127079174983369,-0.02826492285243331,-0.056045301328741984,0.06612188417450496,-0.07953709575142663,0.04172178130511458,0.028925478382911842,-0.024176065532430617,0.027442852604348,-0.08379187722253413,-0.0260850095159906,-0.1877613945583496,-0.016594709560743406,0.017270752799585606,0.03896446315720092,-0.020029488005194877,0.19301282341746342,-0.003923946176257549,0.03307484813453346
2001-09-28,-0.07166071036165757,-0.0834657932575225,-0.019706182084664486,-0.13423018870581938,-0.15051578731464843,-0.2102096297497162,-0.12886403016158796,-0.15585414940215467,-0.12710367365108918,-0.11917919639329784,-0.09837903825908648,-0.15072525138229906,-0.07126669039391047,-0.08142416862432386,-0.08895258421556063,-0.09031089617998146,-0.06899990762377564,-0.11648968784294123,-0.16192782563817534,-0.024101756091218927,-0.08065837671100831,-0.02696671394010171,-0.06853995795457916,-0.11910441478259347,-0.18349097873337147,-0.15438714504901474,-0.06510745891276874,-0.15510651511551823,-0.037981300154605165,-0.18050783404490017,-0.32299683610128854,-0.06900047641734164,-0.15050637173642767,-0.14832697553021149,-0.11039472571162719,-0.1110613220357396,-0.21229765350227514,-0.04468603117708722,-0.14742665549036038
2001-10-31,-0.025010278196519034,-0.022262317304846672,0.21454352193617726,0.05840455067999912,0.049687676649462185,0.09523151620416047,0.029702553337609353,0.03643869110953253,0.002522132407315163,0.023766179628838077,0.04764422199233245,0.07289052729665448,0.007441874264465893,0.02294174233359147,0.0005749486652977462,0.02664327325639424,0.007061339761976001,0.08681468777212464,0.08450891038455345,0.055046453573388346,0.1450234606411701,0.11162790697674414,0.21771112142462062,0.14947483697545932,0.054605895951806364,0.0036914386331844845,-0.05770850384921053,0.05084210630173755,-0.024244093945863982,0.07363286021248058,0.31904365332837425,0.017857215960961487,0.057863083032876295,0.1438986666360015,-0.01350857434916067,-0.13240662949667753,-0.018742375512920042,-0.035166274357113815,0.0044635834513134486
2001-11-30,0.0427999156651907,0.025122291762270654,0.08707966474160776,0.03603806693735346,0.07615599232540705,0.10124164278892085,0.04640993132261386,0.03847568060478605,0.04028496840235953,0.021709437832767322,0.07201176235682784,0.12951923113550734,0.024555926945749148,0.02297081571052411,0.08560384887182092,0.07863323082905671,-0.013527370391589435,0.06845108574078071,0.06421277004656198,-0.0023270147167145224,0.05860604603779637,0.06843028748818998,0.028344688960242264,0.14585264033119985,0.1266380786277742,0.09261889601802427,0.10306150708728817,0.03385255290781746,0.01838388116358053,0.10725902880161596,0.2971778494280915,0.08562419308780417,0.11903732526300627,0.23846432233548454,0.06728397107063352,0.12770040671162203,0.14974152842204583,-0.06821850465918265,0.008863026838674348
2001-12-31,0.011983972355990255,0.04530186426902369,0.06337031335704298,0.02481004270175775,0.014159875073238494,-0.04542702384264182,0.047162635479458266,0.009528800260597322,0.025043843953313126,0.04673887271791709,-0.005817989711843632,0.032524163794440834,0.019272594877887517,0.026060362822671577,0.025294982098885224,0.017946905621413437,-0.07833573780194568,0.008370796995801325,-0.0012313097441749256,0.002413806612202795,0.06496329055069575,0.017974445968382297,-0.03654982636420875,0.12257084331703172,0.14941451325422692,0.034231502762971315,0.06971754636233946,0.09205214714176081,0.020639675926282304,0.07638676289887657,0.17094400786318814,-0.004008565437422849,-0.009839021249195234,0.05019278379804383,0.07134269215789213,0.042863387978142,-0.004474798805010736,-0.07570328956434424,-0.06200550103568887
2002-01-31,-0.007937084529042144,-0.04072043614937199,-0.06812774029301895,-0.059905854989661445,-0.031036141471445847,-0.023146417979531424,-0.10969503476867773,-0.032149360688441965,-0.0357708204129605,-0.03914330052917186,-0.057249815207801674,-0.0810289977201612,-0.053114939017225526,-0.04180050958643076,-0.004184502909912965,-0.016922166422532244,-0.07528090113123041,0.0014873649480175335,0.041796969709422586,-0.057909103480618736,0.02979967712785942,0.09889850139460135,0.11163280900060615,0.12000134666532003,-0.06604927593535315,-0.04847746938389521,0.05395054089231231,0.07491631842657849,0.049891720177775274,-0.06536523217962685,0.08928384060953855,-0.07722437137330743,0.020705980282496147,0.07580084789976686,0.04582766941695912,0.16069370046440326,0.1329412269780621,-0.07147801454692611,0.03489328251301976
2002-02-28,0.02220147318186537,-0.00320100811175357,-0.032627060953099425,-0.0005928579861307022,-0.010256226537730225,-0.08750008774577595,-0.060229929537722375,-0.004708051521854367,0.0003845617570200492,0.0473336275906345,0.016197798862577065,0.018649103975774343,0.019599035063336358,-0.007512024027530495,-0.005570582174137102,-0.021659816994455433,0.041395938315169134,0.005541064185878306,0.00789305521588542,-0.021772358709422252,-0.01739199021947031,-0.03207679070767909,-0.06622453768446401,0.015047764478137843,0.13454783592308153,0.004749777418887265,-0.06382160318247607,-0.017268057188834555,0.04680211874456479,-0.0998088695373058,-0.18459309864477366,0.012383152141051852,0.09461250286704569,0.09131698345014394,-0.01197505239400295,0.026640353932077025,0.09970594476612002,0.06855065316374401,0.04247706238631139
2002-03-29,0.05747428373561937,0.026697201955359705,0.020686870551319063,0.06692997301024389,0.06598858779820006,-0.01495861283771291,0.06624505006554161,0.06944019666955023,0.08239946227011034,0.08859292463447455,0.023288971694121415,0.04108848189643445,0.06698472585650826,0.050038717563987485,0.038671761163099574,0.04432230941794564,0.06333603545967748,0.04531754897624099,0.05158209889830346,0.04973968867025924,0.06545122514097645,0.036767687991333065,0.0034826047446681048,0.1943200663349917,0.00346329432754365,0.0414001450756701,0.03497826698094846,0.10454323592392,0.027662013992351554,-0.01194745896534085,0.08507312817763409,0.05471608713483108,0.026291282027402975,0.10416371781915859,0.0777359664285459,0.00611349542178845,-0.005351334215459443,0.018987205907607666,0.023302078539653274
2002-04-30,0.0649191545097332,0.052018364518364404,-0.13284024404303071,-0.011375069198738775,-0.02446022575684822,0.014518049942404031,0.032524145299832954,0.009570837543612161,0.00040707225740252494,0.017487285973216932,0.030510877383173696,-0.0746572289419091,0.025988721187012932,0.007512363779596465,-0.002459683327462237,-0.05169251421254161,0.053088413403310455,-0.013731347565545785,0.004466030257354952,0.015291916818933417,0.10303715214013281,0.12330866552705329,0.047236485973743546,0.08541078805250714,-0.002649514546183414,-0.0028653181730034375,0.033931948057374976,-0.016617546960695957,0.013796098343132,-0.162045879019804,-0.019257423047773056,0.026924078778978705,0.0004083415096158909,-0.02876265148240352,0.06337156901939538,-0.04177770007867023,0.003436628501151959,-0.03771975099276365,0.11063901550107977
2002-05-31,0.02672470006944921,0.026955176652570526,-0.03708405562869022,0.006208246499035785,-0.0005295648866158452,0.07458826155735095,0.05900339433155982,-0.009755281637894481,0.005443414029558889,0.0258514460639131,0.014711039179985163,-0.009808005041633412,0.04017245673017061,-0.009884603605892944,0.03038589429471478,-0.011754978497587146,0.07230469469676236,0.06030790264051608,0.13588988310268826,0.011731578544647547,0.03995696941755027,-0.01876693508376902,0.014338025719558212,0.021204174129171346,-0.0678411427839046,-0.026814524931237177,0.015136052703371811,-0.07244948250369647,0.0281063626478631,0.02954016013155058,-0.1446344858209018,0.010344637441411715,-0.04519402477394489,-0.001543953564752387,-0.06251362570575594,-0.011134365625252616,0.12697524918262582,0.018367704365340114,0.10874489111591965
2002-06-28,0.034337112997500904,-0.015343115356860601,0.011873661641250734,-0.029693148218943397,-0.030954915871483905,0.023829479354709374,-0.04900532436226865,0.003928566563594031,-0.030088477302526305,-0.029713987069147234,-0.0821118949435606,-0.024762887125859046,-0.039871484364144706,-0.04482277531358185,-0.05787866196350084,-0.07343983867427756,-0.049676850559871005,-0.04669624975995178,-0.012926858704835167,-0.008056074879446302,-0.011682511534735578,-0.07302737128688797,-0.14400628661237316,-0.10218197599244785,-0.17986825494043973,-0.0915019351786523,0.011655568495127819,-0.1016948490341939,-0.09242997243766418,-0.0467099830501109,-0.18310189575825347,-0.035307943923533446,0.028446233590424093,-0.039494718461405974,-0.014437006575434657,-0.14889366244514435,-0.04610860075055522,-0.02748457553152613,-0.09923954517269064
2002-07-31,-0.10097944268612909,-0.12525664962454994,-0.141748378034914,-0.13097785158918956,-0.15988294486086865,-0.07283317882068958,-0.11700695430953637,-0.09336032586425404,-0.16973472163974007,-0.0977229683943495,-0.095589938891946,-0.14699407027900813,-0.12098826452573852,-0.06679160092690191,-0.11183295559905222,-0.07786085246742512,-0.06304284305489621,-0.07406354881992583,-0.0763694284354677,-0.11540279662696892,0.06032413214490419,-0.028059097178880797,-0.12033961487317293,-0.09954453491732859,-0.2869705698565833,-0.01790708427417728,-0.09157008205592398,-0.06754870108688564,-0.11786849353767927,0.042829706965134454,-0.015306215973456978,-0.04377015482678632,-0.06340711489833388,-0.020263285078271836,-0.0022078669405032345,-0.020045584892572056,-0.03874119226396566,-0.007747825414193746,-0.141564814893024
2002-08-30,0.004553278916097469,0.0015692324059789749,0.03913427038619912,-0.011865238438207476,0.0016897053251689622,0.004014700444484558,0.04563569257946808,0.013789532287320418,0.01716397053356004,-0.024702115879931638,0.0330348601232052,-0.005852324441259183,-0.004632619823762902,-0.006676576119858501,0.01772108769564223,0.005969958996367051,-0.011725746941384837,0.02879931002867115,0.049503037588820006,-0.003954422437123964,-0.005060911120686285,0.09214921297870159,0.08247103172595245,0.04345371835880864,0.2300893467852257,-0.00694330170222883,-0.015920979952561965,0.02279935818500693,0.09465896990416404,0.0003169580768296604,-0.04547203296225972,-0.012416676527432636,0.05947075466464484,0.00647488125028594,-0.010757306667696155,-0.0365597378342249,-0.03590245597388663,-0.011194528604526773,0.03514675640306602
2002-09-30,-0.02908075838814878,-0.15834041479671765,-0.04447617647676435,-0.15513326092890628,-0.23550997623761166,-0.13719418241948203,-0.13123694787193732,-0.1325830156982117,-0.17201541730842432,-0.13743928444497092,-0.15235585864848109,-0.162109685979655,-0.06937248714947325,-0.10311099439342168,-0.079686581782566,-0.10321781702985508,-0.042666992740260715,-0.05396220002643352,-0.00908520662453047,-0.19423484292577572,0.0053937432578209455,-0.06386983932488781,-0.06515019603489483,-7.425086184041371e-05,-0.29731443912525957,-0.1246473006126497,0.020657928043935188,-0.10513498723093763,-0.05771481232263532,-0.07866537374178842,-0.08652633494987845,-0.08383190484939017,-0.037549671571279676,-0.15151839734101957,-0.1000468340659288,0.012634810674643704,-0.08632023980732241,0.004562300751371519,0.002205260306265024
2002-10-31,0.03150032166422802,0.08079903768413152,0.20929232295515832,0.12647968653330585,0.13381107803784184,-0.034022405742560484,0.11523235534702803,0.0778638166068176,0.12459698166285597,0.037901808962979434,0.14212378862680566,0.15281846637845936,0.032207876013759226,0.07485622103012587,0.030669385954388763,0.07869164120756436,-0.06873172932516702,0.0493363935734956,0.06379077232178193,0.10617203340320965,-0.028100623414053397,0.045242229599565115,0.18385804378941578,0.08665719013875331,0.2777798385202222,0.05027001730003735,0.14330695076451946,0.0642932129279505,0.04688239814333278,0.028286727384848907,0.14710780267015872,-0.0018309269721698555,-0.007761825600725526,0.044405849881602275,0.04005225739477384,-0.13670462937769662,0.07665670419030864,-0.036848479411500865,0.04461516574192624
2002-11-29,0.00015454073804252084,0.042270892782858116,0.1303711203707309,0.05011320017819105,0.052977568817348,0.03931948433758843,0.041288831533679175,0.08545777794619656,0.05632620795703112,0.07392867382722032,0.09458837467130403,0.14216247401532983,0.026930015337870226,0.029220303613603258,0.05494394088447985,0.060101817027061744,0.03592112307154582,0.024565874812180335,-0.005316757812626347,0.13926169284061096,0.11234044610624035,0.11134058099080499,0.028673399891240712,0.026562667786053904,0.0067832364069167084,0.050582527674445425,0.07225449881163454,0.046235910401164405,0.0837083775106954,0.1363061034434043,0.4157159076104151,0.0389698303722726,0.09647193571380709,0.12467080563339024,-0.03889294277077044,-0.06985216869278099,0.03497412520652276,-0.010501804633833985,0.09966042909414469
